"timestamp","device_id","max_co","min_co","max_humidity","min_humidity","max_lpg","min_lpg","max_smoke","min_smoke","max_temperature","min_temperature"
"2020-07-14 03:00:00","1c:bf:ce:15:ec:4d","0.0051731909","0.0047631470","70.5","62.3","0.0078919811","0.0074206557","0.0210992533","0.0197631526","23.6","22.3"
"2020-07-14 03:00:00","b8:27:eb:bf:9d:51","0.0049726889","0.0049240632","72.2","46.9","0.0076695143","0.0076151862","0.0204645448","0.0203097358","23.3","22.7"
"2020-07-14 04:00:00","00:0f:00:70:91:0a","0.0036750310","0.0033450148","75.4","71.8","0.0061624928","0.0057565735","0.0161999566","0.0150629452","20.1","19.4"
"2020-07-14 04:00:00","1c:bf:ce:15:ec:4d","0.0048353920","0.0046823215","62.2","59.7","0.0075157307","0.0073428650","0.0200265314","0.0195348879","24.0","23.6"
"2020-07-14 04:00:00","b8:27:eb:bf:9d:51","0.0049549918","0.0049062592","52.7","46.8","0.0076497485","0.0075952601","0.0204082186","0.0202529733","23.1","22.4"
"2020-07-14 05:00:00","00:0f:00:70:91:0a","0.0037390436","0.0035891988","76.3","75.3","0.0062400459","0.0060580617","0.0164177770","0.0159068674","19.9","19.8"
"2020-07-14 05:00:00","1c:bf:ce:15:ec:4d","0.0046757310","0.0045594703","59.9","59.3","0.0073353864","0.0072029753","0.0195136366","0.0191376167","23.9","23.7"
"2020-07-14 05:00:00","b8:27:eb:bf:9d:51","0.0050166150","0.0048911600","54.6","50.2","0.0077184588","0.0075783405","0.0206040809","0.0202047857","22.8","22.6"
"2020-07-14 06:00:00","00:0f:00:70:91:0a","0.0037531503","0.0036921068","76.8","76.1","0.0062570680","0.0061832290","0.0164656207","0.0162581734","20.2","19.9"
"2020-07-14 06:00:00","1c:bf:ce:15:ec:4d","0.0045986609","0.0044670763","59.5","58.0","0.0072476678","0.0070970872","0.0192645048","0.0188372514","23.8","23.2"
"2020-07-14 06:00:00","b8:27:eb:bf:9d:51","0.0050128768","0.0048748549","55.6","51.5","0.0077142992","0.0075600545","0.0205922195","0.0201527145","22.6","22.5"
"2020-07-14 07:00:00","00:0f:00:70:91:0a","0.0039190008","0.0037435694","77.3","76.5","0.0064558298","0.0062455046","0.0170249576","0.0164331210","20.4","19.9"
"2020-07-14 07:00:00","1c:bf:ce:15:ec:4d","0.0046483945","0.0044564660","59.4","58.6","0.0073042535","0.0070848729","0.0194252250","0.0188026317","23.5","23.2"
"2020-07-14 07:00:00","b8:27:eb:bf:9d:51","0.0049011212","0.0048415947","55.9","52.4","0.0075895000","0.0075227080","0.0202365695","0.0200463894","22.5","22.4"
"2020-07-14 08:00:00","00:0f:00:70:91:0a","0.0046026114","0.0039080200","77.6","74.8","0.0072521686","0.0064427958","0.0192772854","0.0169882154","20.3","19.9"
"2020-07-14 08:00:00","1c:bf:ce:15:ec:4d","0.0046344251","0.0043398017","59.4","59.0","0.0072879719","0.0069502328","0.0193791760","0.0184211830","23.2","22.6"
"2020-07-14 08:00:00","b8:27:eb:bf:9d:51","0.0049524663","0.0048473206","56.0","53.0","0.0076469350","0.0075291418","0.0204001972","0.0200647039","22.4","22.3"
"2020-07-14 09:00:00","00:0f:00:70:91:0a","0.0042464108","0.0039307375","77.8","73.1","0.0068413690","0.0064698601","0.0181133105","0.0170644581","20.2","19.9"
"2020-07-14 09:00:00","1c:bf:ce:15:ec:4d","0.0044706504","0.0042115792","59.5","59.2","0.0071011713","0.0068010645","0.0188488428","0.0179991773","23.0","22.7"
"2020-07-14 09:00:00","b8:27:eb:bf:9d:51","0.0050032277","0.0049432418","56.1","53.4","0.0077035546","0.0076366310","0.0205615841","0.0203708346","22.3","22.1"
"2020-07-14 10:00:00","00:0f:00:70:91:0a","0.0039981866","0.0038731369","77.8","55.1","0.0065498111","0.0064010302","0.0172898899","0.0168706627","20.2","20.0"
"2020-07-14 10:00:00","1c:bf:ce:15:ec:4d","0.0043059582","0.0041915053","60.1","58.8","0.0069109809","0.0067775965","0.0183100766","0.0179328429","22.7","22.6"
"2020-07-14 10:00:00","b8:27:eb:bf:9d:51","0.0050132530","0.0049904926","56.3","53.8","0.0077147213","0.0076893673","0.0205934213","0.0205211361","22.1","22.0"
"2020-07-14 11:00:00","00:0f:00:70:91:0a","0.0039247099","0.0035649542","77.8","55.2","0.0064626892","0.0060284338","0.0170442519","0.0158237807","20.1","19.7"
"2020-07-14 11:00:00","1c:bf:ce:15:ec:4d","0.0043069604","0.0042436780","59.6","58.6","0.0069121458","0.0068385269","0.0183133726","0.0181050999","23.0","22.4"
"2020-07-14 11:00:00","b8:27:eb:bf:9d:51","0.0050402473","0.0049984000","54.1","50.8","0.0077447481","0.0076981772","0.0206790508","0.0205462528","22.3","21.6"
"2020-07-14 12:00:00","00:0f:00:70:91:0a","0.0036371668","0.0034204932","77.7","55.8","0.0061163960","0.0058505597","0.0160705982","0.0153256325","20.0","19.6"
"2020-07-14 12:00:00","1c:bf:ce:15:ec:4d","0.0043172032","0.0042434650","69.3","59.5","0.0069240232","0.0068382789","0.0183469939","0.0181043984","23.9","23.0"
"2020-07-14 12:00:00","b8:27:eb:bf:9d:51","0.0050180488","0.0048656407","54.3","50.5","0.0077200578","0.0075497214","0.0206086387","0.0201232895","22.4","21.8"
"2020-07-14 13:00:00","00:0f:00:70:91:0a","0.0039240402","0.0035024978","77.4","74.5","0.0064618924","0.0059518650","0.0170420068","0.0156091782","20.1","19.5"
"2020-07-14 13:00:00","1c:bf:ce:15:ec:4d","0.0043815968","0.0042443890","67.6","63.7","0.0069985817","0.0068393562","0.0185581025","0.0181074449","25.0","23.9"
"2020-07-14 13:00:00","b8:27:eb:bf:9d:51","0.0049719915","0.0048199990","56.1","50.7","0.0076687316","0.0074984197","0.0204623163","0.0199772607","22.7","21.8"
"2020-07-14 14:00:00","00:0f:00:70:91:0a","0.0041527618","0.0039115742","76.9","75.3","0.0067321621","0.0064470366","0.0178044894","0.0170001589","20.0","19.3"
"2020-07-14 14:00:00","1c:bf:ce:15:ec:4d","0.0046447543","0.0043683552","65.8","62.0","0.0073001907","0.0069832712","0.0194136455","0.0185147409","25.4","24.8"
"2020-07-14 14:00:00","b8:27:eb:bf:9d:51","0.0048877101","0.0046739188","54.2","49.8","0.0075744700","0.0073333210","0.0201937649","0.0195077719","22.7","21.9"
"2020-07-14 15:00:00","00:0f:00:70:91:0a","0.0044286848","0.0040493337","76.9","74.8","0.0070524839","0.0066103554","0.0187110357","0.0174606435","19.8","19.2"
"2020-07-14 15:00:00","1c:bf:ce:15:ec:4d","0.0048876217","0.0045395549","63.0","58.9","0.0075742762","0.0071802005","0.0201932610","0.0190729884","26.0","25.4"
"2020-07-14 15:00:00","b8:27:eb:bf:9d:51","0.0050227534","0.0048820305","53.2","49.5","0.0077252929","0.0075681045","0.0206235671","0.0201756362","22.8","21.8"
"2020-07-14 16:00:00","00:0f:00:70:91:0a","0.0046077247","0.0042776084","76.9","73.7","0.0072579879","0.0068778814","0.0192938133","0.0182164958","19.8","19.2"
"2020-07-14 16:00:00","1c:bf:ce:15:ec:4d","0.0048870937","0.0045691887","61.2","59.1","0.0075734509","0.0072140794","0.0201910294","0.0191691322","25.7","25.4"
"2020-07-14 16:00:00","b8:27:eb:bf:9d:51","0.0049939821","0.0049385619","52.6","49.0","0.0076932561","0.0076313980","0.0205322224","0.0203559252","23.2","22.2"
"2020-07-14 17:00:00","00:0f:00:70:91:0a","0.0048445400","0.0045341175","75.8","74.7","0.0075259890","0.0071738254","0.0200557435","0.0190549771","19.7","19.1"
"2020-07-14 17:00:00","1c:bf:ce:15:ec:4d","0.0046746588","0.0045824317","61.8","54.5","0.0073341673","0.0072291842","0.0195101735","0.0192120153","26.1","25.6"
"2020-07-14 17:00:00","b8:27:eb:bf:9d:51","0.0050541216","0.0049634117","51.9","49.0","0.0077601659","0.0076591576","0.0207230266","0.0204350289","23.1","22.4"
"2020-07-14 18:00:00","00:0f:00:70:91:0a","0.0048711874","0.0032528292","77.0","65.7","0.0075559318","0.0056417924","0.0201409795","0.0147421325","20.0","19.1"
"2020-07-14 18:00:00","1c:bf:ce:15:ec:4d","0.0048103907","0.0046517257","55.2","53.2","0.0074876008","0.0073081137","0.0199464747","0.0194361538","26.5","26.0"
"2020-07-14 18:00:00","b8:27:eb:bf:9d:51","0.0050765323","0.0048644504","51.7","49.2","0.0077850407","0.0075483822","0.0207939910","0.0201194780","22.9","22.3"
"2020-07-14 19:00:00","00:0f:00:70:91:0a","0.0050543502","0.0030033173","77.2","50.8","0.0077602316","0.0053253640","0.0207233101","0.0138606087","20.2","19.3"
"2020-07-14 19:00:00","1c:bf:ce:15:ec:4d","0.0048861190","0.0046223343","55.5","51.5","0.0075726462","0.0072746821","0.0201885915","0.0193411933","26.8","26.5"
"2020-07-14 19:00:00","b8:27:eb:bf:9d:51","0.0051317633","0.0049038343","51.6","49.0","0.0078462190","0.0075925391","0.0209685883","0.0202452257","23.0","22.3"
"2020-07-14 20:00:00","00:0f:00:70:91:0a","0.0050520958","0.0029954322","74.9","74.0","0.0077565126","0.0053152380","0.0207133230","0.0138324620","19.9","19.1"
"2020-07-14 20:00:00","1c:bf:ce:15:ec:4d","0.0047283903","0.0046270914","55.7","48.0","0.0073950562","0.0072801047","0.0196832401","0.0193565900","27.3","26.8"
"2020-07-14 20:00:00","b8:27:eb:bf:9d:51","0.0052138195","0.0051394330","51.2","48.2","0.0079367814","0.0078546992","0.0212272126","0.0209927978","23.2","22.6"
"2020-07-14 21:00:00","00:0f:00:70:91:0a","0.0037559911","0.0031837230","74.9","71.4","0.0062604919","0.0055548349","0.0164752462","0.0144995429","20.1","19.1"
"2020-07-14 21:00:00","1c:bf:ce:15:ec:4d","0.0047333717","0.0046244298","69.0","47.1","0.0074006893","0.0072770605","0.0196992573","0.0193479516","27.3","21.1"
"2020-07-14 21:00:00","b8:27:eb:bf:9d:51","0.0053167297","0.0052068563","50.2","47.0","0.0080498013","0.0079291138","0.0215502536","0.0212053067","23.2","22.5"
"2020-07-14 22:00:00","00:0f:00:70:91:0a","0.0041639760","0.0037446280","73.3","71.4","0.0067453585","0.0062467963","0.0178417468","0.0164367444","19.5","18.9"
"2020-07-14 22:00:00","1c:bf:ce:15:ec:4d","0.0047891699","0.0046383061","52.4","47.1","0.0074636697","0.0072928337","0.0198783957","0.0193927598","27.3","21.1"
"2020-07-14 22:00:00","b8:27:eb:bf:9d:51","0.0053516822","0.0047452748","48.8","46.8","0.0080880476","0.0074051101","0.0216596430","0.0197164158","23.1","22.2"
"2020-07-14 23:00:00","00:0f:00:70:91:0a","0.0045895169","0.0041583076","73.9","69.9","0.0072372719","0.0067387059","0.0192349735","0.0178229555","19.6","18.9"
"2020-07-14 23:00:00","1c:bf:ce:15:ec:4d","0.0050471332","0.0047398490","51.7","48.7","0.0077523762","0.0074079977","0.0207008205","0.0197200464","27.3","26.7"
"2020-07-14 23:00:00","b8:27:eb:bf:9d:51","0.0053446121","0.0050734943","49.5","47.2","0.0080803203","0.0077762155","0.0216375372","0.0207716106","23.4","22.7"
"2020-07-15 00:00:00","00:0f:00:70:91:0a","0.0048863787","0.0045595943","74.0","73.1","0.0075729718","0.0072030367","0.0201895012","0.0191378318","22.5","18.9"
"2020-07-15 00:00:00","1c:bf:ce:15:ec:4d","0.0048709965","0.0047480295","52.8","51.7","0.0075557315","0.0074172436","0.0201404021","0.0197463387","26.7","26.3"
"2020-07-15 00:00:00","b8:27:eb:bf:9d:51","0.0053532904","0.0051602958","49.3","46.9","0.0080898061","0.0078759013","0.0216646730","0.0210542769","23.2","22.6"
"2020-07-15 01:00:00","00:0f:00:70:91:0a","0.0050161986","0.0048743359","74.3","72.8","0.0077178274","0.0075594669","0.0206023658","0.0201510439","19.2","18.9"
"2020-07-15 01:00:00","1c:bf:ce:15:ec:4d","0.0048166979","0.0045676511","62.7","52.8","0.0074947035","0.0072123297","0.0199666855","0.0191641625","26.6","24.4"
"2020-07-15 01:00:00","b8:27:eb:bf:9d:51","0.0053493486","0.0050925527","68.5","46.6","0.0080854981","0.0078000070","0.0216523490","0.0208381230","23.4","22.5"
"2020-07-15 02:00:00","00:0f:00:70:91:0a","0.0052704225","0.0049539545","74.2","71.2","0.0079989936","0.0076486052","0.0214050067","0.0204049526","19.7","18.9"
"2020-07-15 02:00:00","1c:bf:ce:15:ec:4d","0.0047287130","0.0043472597","55.1","52.7","0.0073950365","0.0069588727","0.0196833792","0.0184456441","26.9","26.3"
"2020-07-15 02:00:00","b8:27:eb:bf:9d:51","0.0053482655","0.0051040058","63.6","46.7","0.0080843134","0.0078111157","0.0216489604","0.0208706388","23.1","22.2"
"2020-07-15 03:00:00","00:0f:00:70:91:0a","0.0049587167","0.0037508585","74.8","73.0","0.0076539076","0.0062542963","0.0204200712","0.0164578334","20.2","19.0"
"2020-07-15 03:00:00","1c:bf:ce:15:ec:4d","0.0043523793","0.0042239110","53.4","52.6","0.0069647982","0.0068154605","0.0184624230","0.0180398792","26.9","26.3"
"2020-07-15 03:00:00","b8:27:eb:bf:9d:51","0.0053362715","0.0052408307","48.8","47.5","0.0080711942","0.0079665055","0.0216114350","0.0213121416","23.1","22.3"
"2020-07-15 04:00:00","00:0f:00:70:91:0a","0.0037543678","0.0030197136","74.9","72.9","0.0062585354","0.0053463829","0.0164697459","0.0139190522","19.9","19.4"
"2020-07-15 04:00:00","1c:bf:ce:15:ec:4d","0.0043199019","0.0040847684","54.3","53.3","0.0069271518","0.0066523025","0.0183558505","0.0175789466","26.5","26.0"
"2020-07-15 04:00:00","b8:27:eb:bf:9d:51","0.0053415867","0.0052090851","66.3","46.7","0.0080770081","0.0079315673","0.0216280647","0.0212123167","23.1","22.4"
"2020-07-15 05:00:00","00:0f:00:70:91:0a","0.0050316770","0.0027917416","75.1","73.3","0.0077277027","0.0050511102","0.0206343077","0.0130995526","20.2","19.5"
"2020-07-15 05:00:00","1c:bf:ce:15:ec:4d","0.0041012940","0.0040398290","54.8","53.6","0.0066717413","0.0065992758","0.0176338318","0.0174293095","26.0","25.5"
"2020-07-15 05:00:00","b8:27:eb:bf:9d:51","0.0053192995","0.0052299418","50.2","47.2","0.0080526167","0.0079545288","0.0215583042","0.0212779182","22.9","22.3"
"2020-07-15 06:00:00","00:0f:00:70:91:0a","0.0028046417","0.0025771198","75.3","73.8","0.0050680999","0.0047672069","0.0131465659","0.0123145643","20.3","19.5"
"2020-07-15 06:00:00","1c:bf:ce:15:ec:4d","0.0040648520","0.0040191739","54.7","54.1","0.0066288141","0.0065748436","0.0175126581","0.0173603940","25.5","25.0"
"2020-07-15 06:00:00","b8:27:eb:bf:9d:51","0.0052311151","0.0051538423","50.6","47.5","0.0079558164","0.0078706322","0.0212815990","0.0210382833","22.7","22.2"
"2020-07-15 07:00:00","00:0f:00:70:91:0a","0.0026514998","0.0025955851","75.8","72.5","0.0048661965","0.0047918838","0.0125879733","0.0123826714","20.2","19.5"
"2020-07-15 07:00:00","1c:bf:ce:15:ec:4d","0.0040868324","0.0040369200","54.9","54.4","0.0066547367","0.0065958298","0.0175858162","0.0174195975","25.0","24.6"
"2020-07-15 07:00:00","b8:27:eb:bf:9d:51","0.0051571916","0.0050879071","51.0","48.0","0.0078743318","0.0077976616","0.0210488468","0.0208299992","22.6","22.1"
"2020-07-15 08:00:00","00:0f:00:70:91:0a","0.0027625118","0.0026074043","75.8","73.0","0.0050127187","0.0048076982","0.0129932657","0.0124263091","20.3","19.5"
"2020-07-15 08:00:00","1c:bf:ce:15:ec:4d","0.0041688270","0.0039794623","55.1","54.6","0.0067508841","0.0065277830","0.0178574387","0.0172276950","24.6","24.0"
"2020-07-15 08:00:00","b8:27:eb:bf:9d:51","0.0051062096","0.0050641118","51.3","50.3","0.0078179397","0.0077712638","0.0208878684","0.0207546828","22.4","22.1"
"2020-07-15 09:00:00","00:0f:00:70:91:0a","0.0028441297","0.0027108628","76.3","52.8","0.0051196374","0.0049446890","0.0132894088","0.0128050207","20.3","19.8"
"2020-07-15 09:00:00","1c:bf:ce:15:ec:4d","0.0040495980","0.0040075760","56.4","55.0","0.0066108145","0.0065611242","0.0174618649","0.0173216963","24.2","23.7"
"2020-07-15 09:00:00","b8:27:eb:bf:9d:51","0.0050665134","0.0050287471","55.3","51.0","0.0077739273","0.0077319608","0.0207622825","0.0206425820","22.4","22.3"
"2020-07-15 10:00:00","00:0f:00:70:91:0a","0.0029382609","0.0028306361","76.1","52.8","0.0052416240","0.0051020411","0.0136279382","0.0132406311","19.9","19.7"
"2020-07-15 10:00:00","1c:bf:ce:15:ec:4d","0.0040564347","0.0040269491","55.5","55.2","0.0066188899","0.0065840440","0.0174846487","0.0173863438","23.8","23.6"
"2020-07-15 10:00:00","b8:27:eb:bf:9d:51","0.0050356232","0.0049958878","56.0","50.2","0.0077396068","0.0076953800","0.0206643880","0.0205382771","22.3","21.9"
"2020-07-15 11:00:00","00:0f:00:70:91:0a","0.0029886373","0.0028341808","76.3","53.7","0.0053065102","0.0051066695","0.0138082029","0.0132534582","20.2","19.6"
"2020-07-15 11:00:00","1c:bf:ce:15:ec:4d","0.0040731619","0.0039764473","55.5","55.1","0.0066386151","0.0065242028","0.0175403179","0.0172176034","24.0","23.6"
"2020-07-15 11:00:00","b8:27:eb:bf:9d:51","0.0050298768","0.0049961786","53.6","50.2","0.0077332153","0.0076956986","0.0206461606","0.0205391882","22.3","21.8"
"2020-07-15 12:00:00","00:0f:00:70:91:0a","0.0028472558","0.0026777496","76.3","69.6","0.0051237055","0.0049009915","0.0133006901","0.0126841459","20.1","19.5"
"2020-07-15 12:00:00","1c:bf:ce:15:ec:4d","0.0040743868","0.0039457048","66.1","55.0","0.0066400619","0.0064876821","0.0175444000","0.0171146690","24.8","24.0"
"2020-07-15 12:00:00","b8:27:eb:bf:9d:51","0.0050210445","0.0049879448","53.2","50.1","0.0077233925","0.0076865267","0.0206181473","0.0205130388","22.6","22.0"
"2020-07-15 13:00:00","00:0f:00:70:91:0a","0.0027496100","0.0026012178","76.2","73.0","0.0049956978","0.0047994269","0.0129461805","0.0124034826","19.8","19.4"
"2020-07-15 13:00:00","1c:bf:ce:15:ec:4d","0.0040886168","0.0039783334","66.2","62.3","0.0066568388","0.0065264389","0.0175917499","0.0172239081","25.6","24.8"
"2020-07-15 13:00:00","b8:27:eb:bf:9d:51","0.0050024707","0.0049744651","53.3","49.5","0.0077027102","0.0076714971","0.0205591774","0.0204701958","22.9","22.1"
"2020-07-15 14:00:00","00:0f:00:70:91:0a","0.0028400886","0.0026515345","76.3","74.0","0.0051143834","0.0048662111","0.0132748367","0.0125880292","19.7","19.3"
"2020-07-15 14:00:00","1c:bf:ce:15:ec:4d","0.0040430906","0.0038973795","62.4","57.7","0.0066031347","0.0064301114","0.0174401937","0.0169524863","26.3","25.3"
"2020-07-15 14:00:00","b8:27:eb:bf:9d:51","0.0050683956","0.0049742765","54.7","50.0","0.0077760178","0.0076712883","0.0207682456","0.0204695998","23.1","22.2"
"2020-07-15 15:00:00","00:0f:00:70:91:0a","0.0028295858","0.0025057554","75.0","73.9","0.0051006698","0.0046713290","0.0132368305","0.0120501952","19.7","19.2"
"2020-07-15 15:00:00","1c:bf:ce:15:ec:4d","0.0041520496","0.0038697246","57.8","51.5","0.0067310421","0.0063970710","0.0178014688","0.0168594557","27.3","26.4"
"2020-07-15 15:00:00","b8:27:eb:bf:9d:51","0.0050758076","0.0050153251","53.6","50.0","0.0077842406","0.0077170264","0.0207917062","0.0205999949","23.0","22.2"
"2020-07-15 16:00:00","00:0f:00:70:91:0a","0.0034047709","0.0024735163","75.2","71.6","0.0057693169","0.0046278220","0.0151290189","0.0119303265","19.9","19.1"
"2020-07-15 16:00:00","1c:bf:ce:15:ec:4d","0.0039955160","0.0039224263","56.5","53.8","0.0065468250","0.0064599736","0.0172813800","0.0170365994","27.5","26.6"
"2020-07-15 16:00:00","b8:27:eb:bf:9d:51","0.0050363372","0.0050073500","52.9","50.0","0.0077404042","0.0077081481","0.0206666604","0.0205746796","22.9","22.3"
"2020-07-15 17:00:00","00:0f:00:70:91:0a","0.0029760447","0.0024735163","74.8","74.0","0.0052477961","0.0046278220","0.0136656318","0.0119303265","19.5","19.1"
"2020-07-15 17:00:00","1c:bf:ce:15:ec:4d","0.0039271102","0.0038060187","57.5","56.3","0.0064655568","0.0063207079","0.0170523262","0.0166445695","28.0","26.9"
"2020-07-15 17:00:00","b8:27:eb:bf:9d:51","0.0050638417","0.0050232308","52.5","49.3","0.0077709622","0.0077258270","0.0207538233","0.0206250887","22.9","22.4"
"2020-07-15 18:00:00","00:0f:00:70:91:0a","0.0028465391","0.0026088237","74.9","74.2","0.0051227733","0.0048095627","0.0132981047","0.0124314709","19.8","19.0"
"2020-07-15 18:00:00","1c:bf:ce:15:ec:4d","0.0039282515","0.0037525207","57.6","47.7","0.0064668917","0.0062563131","0.0170560992","0.0164634964","28.8","27.9"
"2020-07-15 18:00:00","b8:27:eb:bf:9d:51","0.0050964861","0.0050526459","52.0","49.4","0.0078071673","0.0077585272","0.0208571260","0.0207183520","23.0","22.4"
"2020-07-15 19:00:00","00:0f:00:70:91:0a","0.0030056245","0.0026287183","75.0","74.2","0.0053283296","0.0048360621","0.0138688507","0.0125046513","19.1","18.8"
"2020-07-15 19:00:00","1c:bf:ce:15:ec:4d","0.0039569330","0.0036356614","51.8","48.7","0.0065008897","0.0061146858","0.0171519607","0.0160657379","29.2","28.8"
"2020-07-15 19:00:00","b8:27:eb:bf:9d:51","0.0051249468","0.0050806590","51.7","48.4","0.0078386830","0.0077896226","0.0209470739","0.0208070618","23.4","22.3"
"2020-07-15 20:00:00","00:0f:00:70:91:0a","0.0030578448","0.0027106828","75.1","73.8","0.0053950926","0.0049445102","0.0140545753","0.0128044972","19.1","18.9"
"2020-07-15 20:00:00","1c:bf:ce:15:ec:4d","0.0039769998","0.0037610379","50.8","48.1","0.0065248219","0.0062665793","0.0172193671","0.0164923570","29.5","29.2"
"2020-07-15 20:00:00","b8:27:eb:bf:9d:51","0.0051164191","0.0050688110","51.7","48.6","0.0078292452","0.0077764782","0.0209201350","0.0207695595","24.1","23.3"
"2020-07-15 21:00:00","00:0f:00:70:91:0a","0.0037946692","0.0030382523","74.0","73.1","0.0063069756","0.0053701065","0.0166059909","0.0139850367","19.4","18.7"
"2020-07-15 21:00:00","1c:bf:ce:15:ec:4d","0.0039382174","0.0037157140","53.0","50.6","0.0064781593","0.0062118480","0.0170881440","0.0163385454","30.0","29.6"
"2020-07-15 21:00:00","b8:27:eb:bf:9d:51","0.0051926100","0.0050637309","48.6","46.4","0.0079134138","0.0077708408","0.0211604597","0.0207534761","24.1","23.6"
"2020-07-15 22:00:00","00:0f:00:70:91:0a","0.0078552616","0.0038808062","73.8","72.0","0.0106760202","0.0064102462","0.0291365547","0.0168965851","23.5","18.6"
"2020-07-15 22:00:00","1c:bf:ce:15:ec:4d","0.0038141335","0.0037452835","53.8","51.1","0.0063304584","0.0062475856","0.0166719957","0.0164389637","30.0","21.0"
"2020-07-15 22:00:00","b8:27:eb:bf:9d:51","0.0057890535","0.0051860078","65.9","46.2","0.0085609956","0.0079061319","0.0230151936","0.0211396619","23.7","23.1"
"2020-07-15 23:00:00","00:0f:00:70:91:0a","0.0070149774","0.0048788496","74.1","73.0","0.0097891904","0.0075318251","0.0265841582","0.0200890413","24.6","18.6"
"2020-07-15 23:00:00","1c:bf:ce:15:ec:4d","0.0040857436","0.0037441560","56.3","52.7","0.0066524540","0.0062462152","0.0175798743","0.0164351168","29.9","21.7"
"2020-07-15 23:00:00","b8:27:eb:bf:9d:51","0.0058032617","0.0056652424","48.0","46.5","0.0085761915","0.0084281493","0.0230588332","0.0226339043","23.3","22.8"
"2020-07-16 00:00:00","00:0f:00:70:91:0a","0.0079393787","0.0049483042","74.5","72.2","0.0107585452","0.0076214575","0.0293772263","0.0203382315","19.5","18.6"
"2020-07-16 00:00:00","1c:bf:ce:15:ec:4d","0.0040780009","0.0038170455","55.6","54.0","0.0066441372","0.0063339568","0.0175559950","0.0166818363","29.5","29.0"
"2020-07-16 00:00:00","b8:27:eb:bf:9d:51","0.0056641495","0.0055189484","48.4","46.6","0.0084269711","0.0082701405","0.0226305256","0.0221809282","23.3","22.7"
"2020-07-16 01:00:00","00:0f:00:70:91:0a","0.0070371306","0.0041463098","75.8","49.3","0.0098596023","0.0067246335","0.0267628198","0.0177832021","18.9","18.6"
"2020-07-16 01:00:00","1c:bf:ce:15:ec:4d","0.0039167300","0.0038342414","55.7","55.0","0.0064531881","0.0063545731","0.0170174837","0.0167398487","28.9","28.3"
"2020-07-16 01:00:00","b8:27:eb:bf:9d:51","0.0055244209","0.0054410857","48.6","46.5","0.0082760637","0.0081855671","0.0221979021","0.0219387186","23.2","22.5"
"2020-07-16 02:00:00","00:0f:00:70:91:0a","0.0041672037","0.0039347558","75.6","49.1","0.0067490571","0.0064746407","0.0178522389","0.0170779289","19.5","18.6"
"2020-07-16 02:00:00","1c:bf:ce:15:ec:4d","0.0038988524","0.0038180151","55.8","54.1","0.0064318700","0.0063351203","0.0169574386","0.0166851097","28.3","27.6"
"2020-07-16 02:00:00","b8:27:eb:bf:9d:51","0.0054380102","0.0053972567","48.7","46.4","0.0081822227","0.0081378121","0.0219291425","0.0218020291","23.3","22.4"
"2020-07-16 03:00:00","00:0f:00:70:91:0a","0.0041928739","0.0039968333","74.9","72.3","0.0067791521","0.0065482676","0.0179372624","0.0172855072","19.5","18.7"
"2020-07-16 03:00:00","1c:bf:ce:15:ec:4d","0.0039005384","0.0038232259","55.6","54.4","0.0064338796","0.0063413702","0.0169630992","0.0167026949","27.6","26.9"
"2020-07-16 03:00:00","b8:27:eb:bf:9d:51","0.0054147645","0.0053767208","48.4","46.3","0.0081569007","0.0081154051","0.0218566602","0.0217379097","23.2","22.4"
"2020-07-16 04:00:00","00:0f:00:70:91:0a","0.0041706386","0.0039127589","75.1","73.4","0.0067531307","0.0064484502","0.0178637241","0.0170041400","19.8","18.7"
"2020-07-16 04:00:00","1c:bf:ce:15:ec:4d","0.0038988524","0.0038347283","56.2","55.3","0.0064318700","0.0063551603","0.0169574386","0.0167414992","27.1","26.5"
"2020-07-16 04:00:00","b8:27:eb:bf:9d:51","0.0054033769","0.0053659650","66.9","46.5","0.0081444885","0.0081036530","0.0218211351","0.0217042883","23.2","22.4"
"2020-07-16 05:00:00","00:0f:00:70:91:0a","0.0045482103","0.0040321723","74.5","72.6","0.0071900008","0.0065900553","0.0191008483","0.0174033835","19.7","19.0"
"2020-07-16 05:00:00","1c:bf:ce:15:ec:4d","0.0039581766","0.0038961014","56.0","55.3","0.0065025179","0.0064285841","0.0171564740","0.0169481863","26.5","26.1"
"2020-07-16 05:00:00","b8:27:eb:bf:9d:51","0.0054457114","0.0053797674","65.9","46.5","0.0081905940","0.0081187306","0.0219531139","0.0217474252","23.1","22.3"
"2020-07-16 06:00:00","00:0f:00:70:91:0a","0.0045911418","0.0041732554","73.6","71.5","0.0072391237","0.0067562254","0.0192402316","0.0178724537","19.8","19.3"
"2020-07-16 06:00:00","1c:bf:ce:15:ec:4d","0.0039577365","0.0039251469","55.7","55.3","0.0065019957","0.0064632201","0.0171550019","0.0170457424","26.1","25.2"
"2020-07-16 06:00:00","b8:27:eb:bf:9d:51","0.0055778318","0.0054303474","50.5","46.2","0.0083338736","0.0081738761","0.0223635680","0.0219052507","22.9","22.2"
"2020-07-16 07:00:00","00:0f:00:70:91:0a","0.0042062931","0.0039756269","73.8","71.5","0.0067947376","0.0065231596","0.0179813675","0.0172146975","19.4","19.2"
"2020-07-16 07:00:00","1c:bf:ce:15:ec:4d","0.0039274836","0.0038996877","55.8","55.4","0.0064660004","0.0064328666","0.0170535766","0.0169602454","25.6","25.3"
