"timestamp","device_id","mean_co","median_co","variance_co","mean_humidity","median_humidity","variance_humidity","mean_lpg","median_lpg","variance_lpg","mean_smoke","median_smoke","variance_smoke","mean_temperature","median_temperature","variance_temperature","co_change_last_hour","humidity_change_last_hour","lpg_change_last_hour","smoke_change_last_hour","temperature_change_last_hour","co_to_humidity_ratio","smoke_to_temperature_ratio","lpg_to_co_ratio","variance_to_mean_co","variance_to_mean_humidity","variance_to_mean_lpg","variance_to_mean_smoke","variance_to_mean_temperature","high_low_percentage_co","high_low_percentage_humidity","high_low_percentage_lpg","high_low_percentage_smoke","high_low_percentage_temperature"
"2020-07-15 22:00:00","1c:bf:ce:15:ec:4d","0.0037831332","0.0037833968","0.0000000001","53.2","53.3","0.19","0.0062931890","0.0062935137","0.0000000002","0.0165671745","0.0165680836","0.0000000015","23.5","23.2","4.63","-0.0000412742","1.3","-0.0000493854","-0.0001390157","-6.3","0.0000711249","0.0007059374","1.6634859591","0.0000000349","0.0035478824","0.0000000304","0.0000000912","0.1972147828","55.00","73.33","55.00","55.00","21.67"
"2020-07-15 22:00:00","b8:27:eb:bf:9d:51","0.0054918422","0.0055298032","0.0000000501","50.8","48.3","30.94","0.0082393837","0.0082818928","0.0000000591","0.0220935151","0.0222146050","0.0000004846","23.4","23.4","0.03","0.0003861369","3.7","0.0004220538","0.0012073606","-0.3","0.0001081994","0.0009443018","1.5002950690","0.0000091192","0.6096042601","0.0000071712","0.0000219346","0.0012165527","53.33","36.67","53.33","53.33","56.67"
"2020-07-15 23:00:00","00:0f:00:70:91:0a","0.0052751951","0.0052137971","0.0000001062","73.5","73.4","0.11","0.0079767129","0.0079130409","0.0000001185","0.0213554629","0.0211716432","0.0000009813","19.8","18.7","3.77","-0.0002469630","0.4","-0.0002461012","-0.0007158247","-1.0","0.0000717714","0.0010798313","1.5121171496","0.0000201346","0.0015035167","0.0000148602","0.0000459527","0.1907292449","41.67","46.67","41.67","41.67","26.67"
"2020-07-15 23:00:00","1c:bf:ce:15:ec:4d","0.0038895483","0.0038909934","0.0000000106","54.8","55.3","1.31","0.0064202531","0.0064224632","0.0000000150","0.0169249803","0.0169309607","0.0000001193","27.2","29.4","11.22","0.0001064151","1.7","0.0001270641","0.0003578058","3.7","0.0000709211","0.0006224708","1.6506423241","0.0000027185","0.0238050451","0.0000023424","0.0000070489","0.4126355028","51.67","56.67","51.67","51.67","66.67"
"2020-07-15 23:00:00","b8:27:eb:bf:9d:51","0.0057569087","0.0057734090","0.0000000017","47.0","46.7","0.24","0.0085265370","0.0085442513","0.0000000019","0.0229162757","0.0229671135","0.0000000159","23.1","23.0","0.02","0.0002650666","-3.8","0.0002871533","0.0008227606","-0.3","0.0001225352","0.0009935520","1.4810964324","0.0000002918","0.0051624296","0.0000002265","0.0000006943","0.0007028773","60.00","38.33","60.00","60.00","46.67"
"2020-07-16 00:00:00","00:0f:00:70:91:0a","0.0069900710","0.0074328246","0.0000010182","73.8","73.8","0.18","0.0097788580","0.0102430759","0.0000011173","0.0265462276","0.0278839040","0.0000092799","18.8","18.7","0.02","0.0017148759","0.3","0.0018021451","0.0051907646","-1.0","0.0000947143","0.0014157988","1.3989640500","0.0001456587","0.0024825661","0.0001142538","0.0003495749","0.0009491525","71.67","48.33","71.67","71.67","38.33"
"2020-07-16 00:00:00","1c:bf:ce:15:ec:4d","0.0039475030","0.0039409113","0.0000000023","55.3","55.4","0.05","0.0064897096","0.0064819803","0.0000000032","0.0171204381","0.0170986019","0.0000000258","29.2","29.2","0.03","0.0000579547","0.5","0.0000694565","0.0001954578","2.0","0.0000713727","0.0005855477","1.6440036920","0.0000005823","0.0009456488","0.0000004994","0.0000015042","0.0010097224","35.00","51.67","35.00","35.00","31.67"
"2020-07-16 00:00:00","b8:27:eb:bf:9d:51","0.0055870848","0.0055851217","0.0000000015","47.4","47.3","0.34","0.0083438335","0.0083417548","0.0000000018","0.0223921384","0.0223861579","0.0000000147","23.0","23.0","0.03","-0.0001698240","0.4","-0.0001827035","-0.0005241374","0.0","0.0001179664","0.0009721623","1.4934145246","0.0000002743","0.0071723002","0.0000002141","0.0000006559","0.0011135912","45.00","48.33","45.00","45.00","48.33"
"2020-07-16 01:00:00","00:0f:00:70:91:0a","0.0054830368","0.0050207344","0.0000006424","69.1","73.6","80.53","0.0082140626","0.0077228925","0.0000007482","0.0220290235","0.0206168001","0.0000061497","18.7","18.8","0.00","-0.0015070341","-4.7","-0.0015647954","-0.0045172041","0.0","0.0000793627","0.0011750902","1.4980863322","0.0001171650","1.1655581755","0.0000910872","0.0002791642","0.0002435085","41.67","75.00","41.67","41.67","53.33"
"2020-07-16 01:00:00","1c:bf:ce:15:ec:4d","0.0038896502","0.0038961166","0.0000000004","55.4","55.4","0.03","0.0064208631","0.0064286009","0.0000000006","0.0169264532","0.0169482342","0.0000000044","28.6","28.6","0.03","-0.0000578528","0.1","-0.0000688465","-0.0001939849","-0.6","0.0000702293","0.0005919375","1.6507559043","0.0000000992","0.0005314111","0.0000000858","0.0000002581","0.0010482454","68.33","71.67","68.33","68.33","60.00"
"2020-07-16 01:00:00","b8:27:eb:bf:9d:51","0.0054755572","0.0054732088","0.0000000006","47.4","47.6","0.43","0.0082230338","0.0082204970","0.0000000007","0.0220460070","0.0220387347","0.0000000054","22.9","22.9","0.04","-0.0001115275","0.1","-0.0001207997","-0.0003461313","-0.1","0.0001154166","0.0009619376","1.5017711388","0.0000001020","0.0089836761","0.0000000801","0.0000002451","0.0015751089","45.00","55.00","45.00","45.00","45.00"
"2020-07-16 02:00:00","00:0f:00:70:91:0a","0.0040958481","0.0041105850","0.0000000035","73.7","74.6","17.52","0.0066651163","0.0066825503","0.0000000048","0.0176152368","0.0176644112","0.0000000385","18.8","18.8","0.02","-0.0013871887","4.6","-0.0015489462","-0.0044137867","0.0","0.0000555784","0.0009373131","1.6272860175","0.0000008476","0.2377753705","0.0000007250","0.0000021846","0.0011159144","60.00","88.33","60.00","60.00","65.00"
"2020-07-16 02:00:00","1c:bf:ce:15:ec:4d","0.0038680244","0.0038679220","0.0000000003","55.2","55.3","0.21","0.0063950222","0.0063949146","0.0000000004","0.0168536959","0.0168533854","0.0000000032","27.9","27.9","0.04","-0.0000216259","-0.2","-0.0000258409","-0.0000727573","-0.7","0.0000700454","0.0006037505","1.6533045313","0.0000000735","0.0037696556","0.0000000637","0.0000001915","0.0014186529","46.67","68.33","46.67","46.67","40.00"
"2020-07-16 02:00:00","b8:27:eb:bf:9d:51","0.0054196756","0.0054201632","0.0000000001","47.2","47.2","0.40","0.0081622507","0.0081627846","0.0000000001","0.0218719741","0.0218735007","0.0000000012","22.9","22.9","0.06","-0.0000558816","-0.2","-0.0000607831","-0.0001740330","0.0","0.0001148155","0.0009560126","1.5060404439","0.0000000220","0.0084665571","0.0000000173","0.0000000529","0.0027276443","51.67","43.33","51.67","51.67","58.33"
"2020-07-16 03:00:00","00:0f:00:70:91:0a","0.0041383023","0.0041472815","0.0000000012","74.3","74.6","0.29","0.0067151536","0.0067257740","0.0000000017","0.0177564662","0.0177864234","0.0000000135","18.8","18.8","0.03","0.0000424542","0.6","0.0000500372","0.0001412294","0.0","0.0000557235","0.0009429881","1.6226831932","0.0000002957","0.0039657571","0.0000002524","0.0000007608","0.0013915767","60.00","56.67","60.00","60.00","26.67"
"2020-07-16 03:00:00","1c:bf:ce:15:ec:4d","0.0038785039","0.0038794434","0.0000000003","55.4","55.4","0.03","0.0064075520","0.0064086832","0.0000000004","0.0168889707","0.0168921514","0.0000000029","27.3","27.3","0.03","0.0000104796","0.2","0.0000125298","0.0000352749","-0.6","0.0000699649","0.0006185303","1.6520679374","0.0000000656","0.0005003570","0.0000000568","0.0000001707","0.0010481100","53.33","45.00","53.33","53.33","40.00"
"2020-07-16 03:00:00","b8:27:eb:bf:9d:51","0.0053956129","0.0053941567","0.0000000001","47.2","47.2","0.37","0.0081360184","0.0081344337","0.0000000001","0.0217968965","0.0217923595","0.0000000010","22.8","22.8","0.06","-0.0000240627","0.0","-0.0000262323","-0.0000750776","-0.1","0.0001142412","0.0009567036","1.5078951361","0.0000000182","0.0077679728","0.0000000144","0.0000000439","0.0026359838","46.67","43.33","46.67","46.67","55.00"
"2020-07-16 04:00:00","00:0f:00:70:91:0a","0.0040431692","0.0040657375","0.0000000077","74.4","74.6","0.26","0.0066028212","0.0066297747","0.0000000107","0.0174395139","0.0175154111","0.0000000852","19.0","18.9","0.02","-0.0000951331","0.1","-0.0001123323","-0.0003169523","0.1","0.0000543400","0.0009202100","1.6330806171","0.0000018948","0.0034279863","0.0000016212","0.0000048848","0.0012787510","60.00","58.33","60.00","60.00","41.67"
"2020-07-16 04:00:00","1c:bf:ce:15:ec:4d","0.0038754795","0.0038734992","0.0000000002","55.7","55.7","0.05","0.0064039413","0.0064015837","0.0000000003","0.0168788029","0.0168721604","0.0000000022","26.8","26.8","0.03","-0.0000030244","0.3","-0.0000036107","-0.0000101678","-0.5","0.0000695361","0.0006301980","1.6524255307","0.0000000497","0.0009407185","0.0000000430","0.0000001293","0.0009766593","43.33","41.67","43.33","43.33","56.67"
"2020-07-16 04:00:00","b8:27:eb:bf:9d:51","0.0053828398","0.0053801821","0.0000000001","50.4","47.5","42.19","0.0081220793","0.0081191819","0.0000000001","0.0217570096","0.0217487171","0.0000000012","22.9","23.0","0.05","-0.0000127731","3.2","-0.0000139391","-0.0000398869","0.1","0.0001067812","0.0009500878","1.5088837110","0.0000000225","0.8368712154","0.0000000177","0.0000000542","0.0023684405","45.00","20.00","45.00","45.00","50.00"
"2020-07-16 05:00:00","00:0f:00:70:91:0a","0.0042657654","0.0041751876","0.0000000276","73.9","73.9","0.18","0.0068631311","0.0067584834","0.0000000371","0.0181752563","0.0178788364","0.0000002971","19.3","19.3","0.03","0.0002225962","-0.5","0.0002603098","0.0007357424","0.4","0.0000577508","0.0009413167","1.6088861930","0.0000064607","0.0025003241","0.0000054038","0.0000163480","0.0013920689","33.33","51.67","33.33","33.33","46.67"
"2020-07-16 05:00:00","1c:bf:ce:15:ec:4d","0.0039150211","0.0039117755","0.0000000003","55.6","55.6","0.02","0.0064511401","0.0064472828","0.0000000005","0.0170117204","0.0170008493","0.0000000036","26.3","26.3","0.02","0.0000395416","-0.1","0.0000471988","0.0001329175","-0.5","0.0000704246","0.0006470385","1.6477918964","0.0000000813","0.0003798379","0.0000000700","0.0000002107","0.0006613124","46.67","56.67","46.67","46.67","58.33"
"2020-07-16 05:00:00","b8:27:eb:bf:9d:51","0.0054160472","0.0054146168","0.0000000003","49.3","47.8","20.25","0.0081582928","0.0081567401","0.0000000003","0.0218606476","0.0218562004","0.0000000026","22.8","22.8","0.05","0.0000332074","-1.1","0.0000362135","0.0001036380","-0.1","0.0001099110","0.0009592210","1.5063186181","0.0000000495","0.4108959329","0.0000000391","0.0000001194","0.0022564164","45.00","13.33","45.00","45.00","60.00"
"2020-07-16 06:00:00","00:0f:00:70:91:0a","0.0044054779","0.0044597161","0.0000000201","73.3","73.4","0.14","0.0070252504","0.0070883859","0.0000000269","0.0186341087","0.0188127041","0.0000002159","19.4","19.4","0.02","0.0001397125","-0.6","0.0001621193","0.0004588524","0.1","0.0000601417","0.0009585447","1.5946625096","0.0000045723","0.0018718457","0.0000038310","0.0000115863","0.0008056079","55.00","70.00","55.00","55.00","33.33"
"2020-07-16 06:00:00","1c:bf:ce:15:ec:4d","0.0039438381","0.0039471542","0.0000000001","55.6","55.6","0.01","0.0064854637","0.0064894110","0.0000000001","0.0171084169","0.0171195382","0.0000000010","25.8","25.8","0.02","0.0000288170","0.0","0.0000343236","0.0000966965","-0.5","0.0000709345","0.0006624322","1.6444548543","0.0000000233","0.0001127437","0.0000000200","0.0000000603","0.0009301471","60.00","80.00","60.00","60.00","43.33"
"2020-07-16 06:00:00","b8:27:eb:bf:9d:51","0.0054751831","0.0054596204","0.0000000019","47.9","47.9","0.58","0.0082225920","0.0082057285","0.0000000022","0.0220447598","0.0219964439","0.0000000183","22.6","22.7","0.05","0.0000591358","-1.4","0.0000642992","0.0001841122","-0.2","0.0001143801","0.0009737085","1.5017930744","0.0000003467","0.0122191935","0.0000002718","0.0000008319","0.0022489070","33.33","63.33","33.33","33.33","55.00"
"2020-07-16 07:00:00","00:0f:00:70:91:0a","0.0041339062","0.0041557556","0.0000000030","73.5","73.6","0.15","0.0067099092","0.0067357118","0.0000000042","0.0177416958","0.0178144978","0.0000000333","19.3","19.3","0.00","-0.0002715716","0.2","-0.0003153412","-0.0008924128","-0.2","0.0000562666","0.0009198149","1.6231401533","0.0000007295","0.0020776381","0.0000006236","0.0000018793","0.0002300797","70.00","75.00","71.67","71.67","71.67"
"2020-07-16 07:00:00","1c:bf:ce:15:ec:4d","0.0039172493","0.0039217259","0.0000000001","55.6","55.6","0.01","0.0064538060","0.0064591435","0.0000000001","0.0170192248","0.0170342588","0.0000000009","25.5","25.5","0.01","-0.0000265888","0.0","-0.0000316577","-0.0000891921","-0.4","0.0000704436","0.0006682942","1.6475351651","0.0000000202","0.0001663674","0.0000000174","0.0000000524","0.0004215103","66.67","33.33","66.67","66.67","55.00"
"2020-07-16 07:00:00","b8:27:eb:bf:9d:51","0.0064076050","0.0065481335","0.0000001607","48.1","48.3","0.24","0.0092095914","0.0093590901","0.0000001775","0.0248844007","0.0253141448","0.0000014733","22.6","22.6","0.02","0.0009324219","0.3","0.0009869994","0.0028396408","-0.1","0.0001331036","0.0011026247","1.4372907561","0.0000250825","0.0050572835","0.0000192783","0.0000592072","0.0009086027","78.33","68.33","78.33","78.33","73.33"
"2020-07-16 08:00:00","00:0f:00:70:91:0a","0.0039545122","0.0039247446","0.0000000076","73.5","73.6","0.26","0.0064977691","0.0064627235","0.0000000107","0.0171432881","0.0170443521","0.0000000851","19.2","19.2","0.01","-0.0001793941","0.0","-0.0002121401","-0.0005984078","-0.1","0.0000538261","0.0008912549","1.6431278476","0.0000019239","0.0035596642","0.0000016487","0.0000049661","0.0003493808","36.67","65.00","36.67","36.67","40.00"
"2020-07-16 08:00:00","1c:bf:ce:15:ec:4d","0.0038952770","0.0038986729","0.0000000001","55.4","55.4","0.02","0.0064275967","0.0064316554","0.0000000002","0.0169454072","0.0169568344","0.0000000013","25.1","25.1","0.01","-0.0000219723","-0.2","-0.0000262093","-0.0000738177","-0.3","0.0000702738","0.0006741310","1.6501000292","0.0000000286","0.0002770329","0.0000000247","0.0000000743","0.0003771473","81.67","45.00","81.67","81.67","41.67"
"2020-07-16 08:00:00","b8:27:eb:bf:9d:51","0.0064060825","0.0064013915","0.0000000026","48.3","48.5","0.47","0.0092117146","0.0092068883","0.0000000028","0.0248886095","0.0248746528","0.0000000230","22.4","22.5","0.03","-0.0000015225","0.1","0.0000021231","0.0000042088","-0.2","0.0001326861","0.0011115121","1.4379637724","0.0000003982","0.0097089015","0.0000002995","0.0000009235","0.0014274631","46.67","80.00","46.67","46.67","66.67"
"2020-07-16 09:00:00","00:0f:00:70:91:0a","0.0036680718","0.0037139509","0.0000000101","73.8","73.8","0.08","0.0061536322","0.0062096649","0.0000000149","0.0161752855","0.0163324372","0.0000001176","19.3","19.3","0.01","-0.0002864404","0.3","-0.0003441369","-0.0009680025","0.0","0.0000497197","0.0008399110","1.6776204121","0.0000027569","0.0011515775","0.0000024248","0.0000072703","0.0004451811","55.00","68.33","55.00","55.00","50.00"
"2020-07-16 09:00:00","1c:bf:ce:15:ec:4d","0.0038924662","0.0038937124","0.0000000000","55.4","55.4","0.01","0.0064242435","0.0064257326","0.0000000000","0.0169359633","0.0169401559","0.0000000004","24.8","24.8","0.01","-0.0000028108","-0.1","-0.0000033531","-0.0000094438","-0.3","0.0000702886","0.0006824431","1.6504301382","0.0000000083","0.0001535917","0.0000000072","0.0000000215","0.0003027854","65.00","70.00","65.00","65.00","33.33"
"2020-07-16 09:00:00","b8:27:eb:bf:9d:51","0.0062857598","0.0062830202","0.0000000008","48.8","48.8","0.22","0.0090862593","0.0090834143","0.0000000008","0.0245266886","0.0245184752","0.0000000070","22.4","22.4","0.02","-0.0001203227","0.5","-0.0001254552","-0.0003619209","0.0","0.0001288990","0.0010969002","1.4455307843","0.0000001217","0.0045797295","0.0000000920","0.0000002835","0.0008974864","43.33","61.67","43.33","43.33","66.67"
"2020-07-16 10:00:00","00:0f:00:70:91:0a","0.0031384419","0.0030581765","0.0000000211","73.8","74.0","0.15","0.0054964698","0.0053955260","0.0000000332","0.0143374093","0.0140557763","0.0000002588","19.3","19.3","0.01","-0.0005296299","0.1","-0.0006571623","-0.0018378762","0.0","0.0000425090","0.0007444138","1.7513371061","0.0000067362","0.0020124106","0.0000060419","0.0000180520","0.0006547336","28.33","66.67","28.33","28.33","58.33"
"2020-07-16 10:00:00","1c:bf:ce:15:ec:4d","0.0039024796","0.0039002344","0.0000000001","55.3","55.3","0.01","0.0064361934","0.0064335188","0.0000000001","0.0169696170","0.0169620822","0.0000000008","24.6","24.6","0.00","0.0000100134","-0.1","0.0000119499","0.0000336536","-0.2","0.0000705778","0.0006890749","1.6492574156","0.0000000192","0.0001463177","0.0000000166","0.0000000499","0.0001633432","31.67","73.33","31.67","31.67","31.67"
"2020-07-16 10:00:00","b8:27:eb:bf:9d:51","0.0062294501","0.0062292335","0.0000000002","48.9","49.0","0.28","0.0090273179","0.0090270948","0.0000000002","0.0243567691","0.0243561241","0.0000000019","22.3","22.4","0.03","-0.0000563097","0.2","-0.0000589414","-0.0001699195","-0.1","0.0001273178","0.0010932940","1.4491356024","0.0000000334","0.0057302188","0.0000000253","0.0000000780","0.0014468974","50.00","70.00","50.00","50.00","70.00"
"2020-07-16 11:00:00","00:0f:00:70:91:0a","0.0029686186","0.0029935153","0.0000000033","73.7","73.8","0.11","0.0052805586","0.0053127602","0.0000000054","0.0137361879","0.0138255827","0.0000000418","19.2","19.2","0.01","-0.0001698233","-0.1","-0.0002159113","-0.0006012215","0.0","0.0000402716","0.0007146200","1.7787931730","0.0000010966","0.0015213195","0.0000010272","0.0000030455","0.0003190550","71.67","61.67","71.67","71.67","43.33"
"2020-07-16 11:00:00","1c:bf:ce:15:ec:4d","0.0039244397","0.0039250824","0.0000000002","55.3","55.3","0.00","0.0064623643","0.0064631429","0.0000000003","0.0170433382","0.0170455251","0.0000000025","24.7","24.8","0.01","0.0000219601","0.0","0.0000261708","0.0000737212","0.1","0.0000709985","0.0006887125","1.6466973035","0.0000000558","0.0000896902","0.0000000481","0.0000001446","0.0004447326","53.33","63.33","53.33","53.33","53.33"
"2020-07-16 11:00:00","b8:27:eb:bf:9d:51","0.0061193806","0.0060828807","0.0000000038","49.2","49.3","0.31","0.0089115623","0.0088731615","0.0000000043","0.0240233419","0.0239127384","0.0000000353","22.4","22.4","0.05","-0.0001100695","0.3","-0.0001157556","-0.0003334272","0.1","0.0001244029","0.0010743892","1.4562850148","0.0000006272","0.0062138853","0.0000004777","0.0000014694","0.0020648252","45.00","80.00","45.00","45.00","68.33"
"2020-07-16 12:00:00","00:0f:00:70:91:0a","0.0027772764","0.0028155101","0.0000000052","73.5","73.7","0.31","0.0050318801","0.0050822513","0.0000000090","0.0130464283","0.0131858047","0.0000000691","19.2","19.2","0.01","-0.0001913422","-0.2","-0.0002486785","-0.0006897596","0.0","0.0000377818","0.0006798556","1.8118038423","0.0000018759","0.0041655218","0.0000017919","0.0000052940","0.0003656565","63.33","55.00","63.33","63.33","70.00"
"2020-07-16 12:00:00","1c:bf:ce:15:ec:4d","0.0039043752","0.0039016600","0.0000000001","55.6","55.3","0.17","0.0064384517","0.0064352171","0.0000000002","0.0169759788","0.0169668664","0.0000000015","25.2","25.2","0.02","-0.0000200645","0.3","-0.0000239125","-0.0000673593","0.5","0.0000702394","0.0006734273","1.6490350791","0.0000000330","0.0030092978","0.0000000284","0.0000000856","0.0009317832","45.00","41.67","45.00","45.00","41.67"
"2020-07-16 12:00:00","b8:27:eb:bf:9d:51","0.0060461542","0.0060454130","0.0000000001","49.1","49.5","0.71","0.0088343766","0.0088335941","0.0000000001","0.0238011038","0.0237988514","0.0000000010","22.6","22.7","0.06","-0.0000732264","-0.1","-0.0000771857","-0.0002222382","0.3","0.0001232442","0.0010523701","1.4611563474","0.0000000176","0.0145609545","0.0000000135","0.0000000414","0.0024455741","46.67","70.00","46.67","46.67","61.67"
"2020-07-16 13:00:00","00:0f:00:70:91:0a","0.0025775226","0.0025858624","0.0000000019","72.9","72.9","0.07","0.0047675913","0.0047788706","0.0000000034","0.0123157011","0.0123467655","0.0000000258","19.1","19.0","0.02","-0.0001997538","-0.6","-0.0002642888","-0.0007307273","-0.1","0.0000353570","0.0006456462","1.8496797042","0.0000007323","0.0010183441","0.0000007107","0.0000020938","0.0010240576","53.33","38.33","53.33","53.33","48.33"
"2020-07-16 13:00:00","1c:bf:ce:15:ec:4d","0.0038692697","0.0038703389","0.0000000011","56.6","56.7","0.14","0.0063964764","0.0063978024","0.0000000016","0.0168578074","0.0168615163","0.0000000126","25.7","25.7","0.03","-0.0000351056","1.0","-0.0000419753","-0.0001181715","0.5","0.0000683596","0.0006559884","1.6531482739","0.0000002863","0.0023865361","0.0000002479","0.0000007455","0.0010221815","51.67","53.33","51.67","51.67","58.33"
"2020-07-16 13:00:00","b8:27:eb:bf:9d:51","0.0062402750","0.0062415563","0.0000000002","49.8","50.3","1.35","0.0090386600","0.0090400078","0.0000000002","0.0243894609","0.0243933430","0.0000000015","22.4","22.4","0.08","0.0001941208","0.8","0.0002042834","0.0005883571","-0.2","0.0001252522","0.0010888152","1.4484393605","0.0000000256","0.0271959254","0.0000000195","0.0000000601","0.0036016949","56.67","55.00","56.67","56.67","43.33"
"2020-07-16 14:00:00","00:0f:00:70:91:0a","0.0025723493","0.0025506106","0.0000000090","72.4","72.5","0.12","0.0047569934","0.0047316277","0.0000000127","0.0122881431","0.0122164423","0.0000001008","19.1","19.1","0.00","-0.0000051734","-0.5","-0.0000105979","-0.0000275579","0.0","0.0000355093","0.0006434706","1.8492797339","0.0000034912","0.0017140228","0.0000026727","0.0000082015","0.0000349101","40.00","55.00","40.00","40.00","95.00"
"2020-07-16 14:00:00","1c:bf:ce:15:ec:4d","0.0037850730","0.0037814947","0.0000000005","58.1","58.1","0.08","0.0062955081","0.0062912253","0.0000000007","0.0165737036","0.0165616482","0.0000000054","26.2","26.2","0.01","-0.0000841966","1.5","-0.0001009683","-0.0002841038","0.5","0.0000651981","0.0006337129","1.6632461373","0.0000001256","0.0014622312","0.0000001092","0.0000003281","0.0004078511","35.00","56.67","36.67","36.67","53.33"
"2020-07-16 14:00:00","b8:27:eb:bf:9d:51","0.0062805475","0.0062839930","0.0000000004","50.3","50.6","1.00","0.0090808187","0.0090844319","0.0000000004","0.0245109962","0.0245214090","0.0000000034","22.2","22.2","0.03","0.0000402725","0.4","0.0000421587","0.0001215353","-0.2","0.0001249363","0.0011051776","1.4458641911","0.0000000597","0.0198204273","0.0000000452","0.0000001392","0.0013464304","55.00","51.67","55.00","55.00","56.67"
"2020-07-16 15:00:00","00:0f:00:70:91:0a","0.0027444255","0.0027623931","0.0000000073","72.4","72.5","0.08","0.0049885818","0.0050126081","0.0000000126","0.0129266317","0.0129929371","0.0000000964","19.1","19.1","0.01","0.0001720762","0.0","0.0002315884","0.0006384885","0.0","0.0000378942","0.0006777924","1.8177144276","0.0000026427","0.0011718607","0.0000025227","0.0000074540","0.0007481445","56.67","51.67","56.67","56.67","58.33"
"2020-07-16 15:00:00","1c:bf:ce:15:ec:4d","0.0037231083","0.0037139211","0.0000000006","58.6","58.5","0.04","0.0062207730","0.0062096853","0.0000000009","0.0163636293","0.0163324664","0.0000000068","26.5","26.5","0.00","-0.0000619647","0.5","-0.0000747351","-0.0002100742","0.3","0.0000635831","0.0006186627","1.6708546969","0.0000001583","0.0006161091","0.0000001382","0.0000004150","0.0001730159","38.33","48.33","38.33","38.33","53.33"
"2020-07-16 15:00:00","b8:27:eb:bf:9d:51","0.0062820689","0.0063132862","0.0000000036","50.5","50.9","0.84","0.0090823399","0.0091150470","0.0000000039","0.0245154183","0.0246096922","0.0000000325","22.1","22.1","0.03","0.0000015214","0.2","0.0000015212","0.0000044221","-0.1","0.0001245042","0.0011082085","1.4457561778","0.0000005668","0.0166840036","0.0000004300","0.0000013237","0.0014111737","73.33","60.00","73.33","73.33","46.67"
"2020-07-16 16:00:00","00:0f:00:70:91:0a","0.0029763824","0.0029930772","0.0000000033","72.5","72.5","0.08","0.0052905392","0.0053122131","0.0000000055","0.0137639251","0.0138240541","0.0000000421","19.1","19.0","0.03","0.0002319569","0.0","0.0003019574","0.0008372934","0.0","0.0000410753","0.0007220104","1.7775065458","0.0000011032","0.0011325295","0.0000010324","0.0000030613","0.0014219625","66.67","55.00","66.67","66.67","26.67"
"2020-07-16 16:00:00","1c:bf:ce:15:ec:4d","0.0036855636","0.0036886915","0.0000000006","59.5","59.0","0.62","0.0061753308","0.0061791458","0.0000000008","0.0162359754","0.0162466776","0.0000000064","26.7","26.7","0.00","-0.0000375447","0.9","-0.0000454422","-0.0001276539","0.2","0.0000619943","0.0006087730","1.6755458577","0.0000001495","0.0103747630","0.0000001310","0.0000003931","0.0000927850","55.00","33.33","55.00","55.00","71.67"
"2020-07-16 16:00:00","b8:27:eb:bf:9d:51","0.0062119184","0.0062151021","0.0000000003","50.7","50.9","0.63","0.0090089316","0.0090122779","0.0000000003","0.0243037822","0.0243134221","0.0000000024","21.9","21.9","0.04","-0.0000701505","0.2","-0.0000734083","-0.0002116361","-0.2","0.0001225754","0.0011091709","1.4502656071","0.0000000418","0.0124419946","0.0000000318","0.0000000978","0.0017805183","55.00","58.33","55.00","55.00","43.33"
"2020-07-16 17:00:00","00:0f:00:70:91:0a","0.0031441406","0.0030933241","0.0000000107","73.2","73.1","0.27","0.0055042158","0.0054402614","0.0000000170","0.0143587335","0.0141803226","0.0000001323","19.1","19.0","0.12","0.0001677582","0.7","0.0002136767","0.0005948085","0.1","0.0000429518","0.0007500644","1.7506265187","0.0000033945","0.0037347101","0.0000030923","0.0000092136","0.0060625020","46.67","38.33","46.67","46.67","15.00"
"2020-07-16 17:00:00","1c:bf:ce:15:ec:4d","0.0036547673","0.0036571998","0.0000000002","62.0","61.8","0.42","0.0061379781","0.0061409403","0.0000000003","0.0161310853","0.0161393975","0.0000000023","26.6","26.6","0.01","-0.0000307963","2.5","-0.0000373527","-0.0001048901","-0.1","0.0000589542","0.0006060520","1.6794442861","0.0000000537","0.0067632568","0.0000000472","0.0000001415","0.0004224022","55.00","48.33","55.00","55.00","48.33"
"2020-07-16 17:00:00","b8:27:eb:bf:9d:51","0.0062007439","0.0062018186","0.0000000001","51.1","51.3","0.80","0.0089972098","0.0089983407","0.0000000001","0.0242700030","0.0242732601","0.0000000011","21.9","21.9","0.03","-0.0000111745","0.4","-0.0000117218","-0.0000337793","0.0","0.0001214047","0.0011090633","1.4509887816","0.0000000190","0.0155811079","0.0000000145","0.0000000445","0.0011488763","53.33","58.33","53.33","53.33","53.33"
"2020-07-16 18:00:00","00:0f:00:70:91:0a","0.0028264984","0.0028243268","0.0000000715","75.2","75.2","1.03","0.0050921073","0.0050937774","0.0000001217","0.0132153390","0.0132177415","0.0000009352","19.5","19.5","0.03","-0.0003176421","2.0","-0.0004121085","-0.0011433946","0.3","0.0000376031","0.0006786377","1.8015602926","0.0000253135","0.0136991244","0.0000239054","0.0000707694","0.0014425058","50.00","51.67","50.00","50.00","56.67"
