"timestamp","device_id","co","humidity","lpg","smoke","temperature","light"
"2020-07-13 08:00:00","00:0f:00:70:91:0a","0.0039377065","75.4","0.0064780296","0.0170875390","19.5","0.00"
"2020-07-13 08:00:00","1c:bf:ce:15:ec:4d","0.0046959858","59.6","0.0073581946","0.0195785383","24.0","1.00"
"2020-07-13 08:00:00","b8:27:eb:bf:9d:51","0.0051232152","51.3","0.0078367624","0.0209415939","21.8","0.00"
"2020-07-13 09:00:00","00:0f:00:70:91:0a","0.0038695703","75.3","0.0063967923","0.0168587185","19.6","0.00"
"2020-07-13 09:00:00","1c:bf:ce:15:ec:4d","0.0046446339","59.6","0.0072999079","0.0194129160","23.8","1.00"
"2020-07-13 09:00:00","b8:27:eb:bf:9d:51","0.0051173341","51.5","0.0078302529","0.0209230141","21.7","0.00"
"2020-07-13 10:00:00","00:0f:00:70:91:0a","0.0037761416","72.2","0.0062846961","0.0165433317","19.7","0.00"
"2020-07-13 10:00:00","1c:bf:ce:15:ec:4d","0.0045458880","59.7","0.0071873036","0.0190932153","23.6","1.00"
"2020-07-13 10:00:00","b8:27:eb:bf:9d:51","0.0051063748","51.8","0.0078181207","0.0208883861","21.7","0.00"
"2020-07-13 11:00:00","00:0f:00:70:91:0a","0.0037505507","73.5","0.0062538956","0.0164567220","19.6","0.00"
"2020-07-13 11:00:00","1c:bf:ce:15:ec:4d","0.0045375433","59.7","0.0071777200","0.0190660406","23.6","1.00"
"2020-07-13 11:00:00","b8:27:eb:bf:9d:51","0.0051008504","52.1","0.0078120015","0.0208709224","21.6","0.00"
"2020-07-13 12:00:00","00:0f:00:70:91:0a","0.0037571712","69.6","0.0062618377","0.0164790678","19.6","0.00"
"2020-07-13 12:00:00","1c:bf:ce:15:ec:4d","0.0043839009","60.7","0.0070011806","0.0185654958","23.6","1.00"
"2020-07-13 12:00:00","b8:27:eb:bf:9d:51","0.0050953708","52.6","0.0078059297","0.0208535952","21.8","0.00"
"2020-07-13 13:00:00","00:0f:00:70:91:0a","0.0038065112","72.8","0.0063211656","0.0166459240","19.5","0.00"
"2020-07-13 13:00:00","1c:bf:ce:15:ec:4d","0.0044606025","63.6","0.0070894537","0.0188157066","23.4","1.00"
"2020-07-13 13:00:00","b8:27:eb:bf:9d:51","0.0051015083","51.8","0.0078127275","0.0208729958","21.9","0.00"
"2020-07-13 14:00:00","00:0f:00:70:91:0a","0.0039041254","74.7","0.0064381229","0.0169750682","19.4","0.00"
"2020-07-13 14:00:00","1c:bf:ce:15:ec:4d","0.0043495622","61.9","0.0069614390","0.0184529604","23.6","1.00"
"2020-07-13 14:00:00","b8:27:eb:bf:9d:51","0.0051354682","51.4","0.0078503116","0.0209802739","21.8","0.00"
"2020-07-13 15:00:00","00:0f:00:70:91:0a","0.0040483082","74.5","0.0066087101","0.0174562195","19.2","0.00"
"2020-07-13 15:00:00","1c:bf:ce:15:ec:4d","0.0042841775","61.8","0.0068856436","0.0182383950","23.9","1.00"
"2020-07-13 15:00:00","b8:27:eb:bf:9d:51","0.0051734989","51.0","0.0078923283","0.0211002412","21.9","0.00"
"2020-07-13 16:00:00","00:0f:00:70:91:0a","0.0047335656","75.3","0.0073996816","0.0196970169","19.2","0.00"
"2020-07-13 16:00:00","1c:bf:ce:15:ec:4d","0.0042161199","62.6","0.0068063569","0.0180141446","24.4","1.00"
"2020-07-13 16:00:00","b8:27:eb:bf:9d:51","0.0052036742","51.4","0.0079256022","0.0211952783","22.0","0.00"
"2020-07-13 17:00:00","00:0f:00:70:91:0a","0.0049432988","74.6","0.0076366761","0.0203709725","19.1","0.00"
"2020-07-13 17:00:00","1c:bf:ce:15:ec:4d","0.0042099092","62.3","0.0067990993","0.0179936288","24.8","1.00"
"2020-07-13 17:00:00","b8:27:eb:bf:9d:51","0.0051472664","50.8","0.0078633336","0.0210174612","22.1","0.00"
"2020-07-13 18:00:00","00:0f:00:70:91:0a","0.0048589506","74.8","0.0075421497","0.0201017632","19.1","0.00"
"2020-07-13 18:00:00","1c:bf:ce:15:ec:4d","0.0042328329","62.4","0.0068258517","0.0180692705","25.2","1.00"
"2020-07-13 18:00:00","b8:27:eb:bf:9d:51","0.0050959059","50.2","0.0078065223","0.0208552863","22.3","0.03"
"2020-07-13 19:00:00","00:0f:00:70:91:0a","0.0048588682","73.9","0.0075420725","0.0201015356","19.0","0.00"
